Origen,Destino,Empresa,Tarifa,Tipo de Servicio
SANTA EUFEMIA,SAN SEVERO,COATA SA,8369.17988915789,REGULAR
VILLA MARIA,ALEJO LEDESMA,COATA SA,24419.6618683648,REGULAR
VILLA MARIA,ARIAS,COATA SA,35196.41405440372,REGULAR
VILLA MARIA,AUSONIA,COATA SA,4700.498293910597,REGULAR
VILLA MARIA,BARRETO,COATA SA,15133.31158039509,REGULAR
VILLA MARIA,CANALS,COATA SA,20636.33397326603,REGULAR
VILLA MARIA,CHAZON,COATA SA,10432.81328648449,REGULAR
VILLA MARIA,CRUCE BENJAMIN GOULD,COATA SA,23043.90627014707,REGULAR
VILLA MARIA,CRUCE LA CARLOTA,COATA SA,16165.128279058394,REGULAR
VILLA MARIA,ETRURIA,COATA SA,8369.17988915789,REGULAR
VILLA MARIA,LA CARLOTA,COATA SA,16165.128279058394,REGULAR
VILLA MARIA,LAGUNA,COATA SA,6190.90019197981,REGULAR
VILLA MARIA,P.DE OLMOS,COATA SA,17426.23757742465,REGULAR
VILLA MARIA,PEDRO FUNES,COATA SA,13757.555982177355,REGULAR
VILLA MARIA,S.VICTORIA,COATA SA,9171.703988118235,REGULAR
VILLA MARIA,SAN SEVERO,COATA SA,18916.63947549386,REGULAR
VILLA MARIA,SANABRIA,COATA SA,3439.3889955443387,REGULAR
VILLA MARIA,SANTA EUFEMIA,COATA SA,12496.446683811095,REGULAR
VILLA MARIA,VILLA NUEVA,COATA SA,2522.2185967325145,REGULAR
VILLA NUEVA,ALEJO LEDESMA,COATA SA,24305.015568513325,REGULAR
VILLA NUEVA,ARIAS,COATA SA,27285.819364651747,REGULAR
VILLA NUEVA,AUSONIA,COATA SA,4241.9130945046845,REGULAR
VILLA NUEVA,BARRETO,COATA SA,14330.78748143474,REGULAR
VILLA NUEVA,CANALS,COATA SA,20636.33397326603,REGULAR
VILLA NUEVA,CHAZON,COATA SA,9400.996587821193,REGULAR
VILLA NUEVA,CRUCE BENJAMIN GOULD,COATA SA,22929.25997029559,REGULAR
VILLA NUEVA,CRUCE LA CARLOTA,COATA SA,15477.250479949527,REGULAR
VILLA NUEVA,ETRURIA,COATA SA,7910.594689751979,REGULAR
VILLA NUEVA,LA CARLOTA,COATA SA,15477.250479949527,REGULAR
VILLA NUEVA,LAGUNA,COATA SA,5617.668692722416,REGULAR
VILLA NUEVA,P.DE OLMOS,COATA SA,17426.23757742465,REGULAR
VILLA NUEVA,PEDRO FUNES,COATA SA,13069.678183068487,REGULAR
VILLA NUEVA,S.VICTORIA,COATA SA,9171.703988118235,REGULAR
VILLA NUEVA,SAN SEVERO,COATA SA,18114.115376533515,REGULAR
VILLA NUEVA,SANABRIA,COATA SA,2522.2185967325145,REGULAR
VILLA NUEVA,SANTA EUFEMIA,COATA SA,11693.922584850756,REGULAR
CORDOBA,BUCHARDO,COATA SA,53998.40723004611,REGULAR
CORDOBA,LA CARLOTA,COATA SA,32903.48805737416,REGULAR
CORDOBA,LABOULAYE,COATA SA,42877.71614445275,REGULAR
CORDOBA,MELO,COATA SA,46661.04403955154,REGULAR
CORDOBA,SERRANO,COATA SA,48610.03113702665,REGULAR
CORDOBA,VILLA MARIA,COATA SA,20407.041373563065,REGULAR
LA CARLOTA,BUCHARDO,COATA SA,22814.613670444116,REGULAR
LA CARLOTA,LABOULAYE,COATA SA,11693.922584850756,REGULAR
LA CARLOTA,MELO,COATA SA,15133.31158039509,REGULAR
LA CARLOTA,SERRANO,COATA SA,17426.23757742465,REGULAR
LABOULAYE,BUCHARDO,COATA SA,11808.56888470223,REGULAR
LABOULAYE,MELO,COATA SA,4700.498293910597,REGULAR
LABOULAYE,SERRANO,COATA SA,7452.0094903460695,REGULAR
MELO,BUCHARDO,COATA SA,8713.118788712325,REGULAR
MELO,SERRANO,COATA SA,3554.0352953958163,REGULAR
SERRANO,BUCHARDO,COATA SA,5159.083493316508,REGULAR
VILLA MARIA,BUCHARDO,COATA SA,35196.41405440372,REGULAR
VILLA MARIA,LA CARLOTA,COATA SA,16165.128279058394,REGULAR
VILLA MARIA,LABOULAYE,COATA SA,25222.185967325157,REGULAR
VILLA MARIA,MELO,COATA SA,28890.867562572443,REGULAR
VILLA MARIA,SERRANO,COATA SA,30725.2083601961,REGULAR
AUSONIA,BARRETO,COATA SA,11693.922584850756,REGULAR
AUSONIA,CANALS,COATA SA,17426.23757742465,REGULAR
AUSONIA,CHAZON,COATA SA,6649.4853913857205,REGULAR
AUSONIA,CRUCE LA CARLOTA,COATA SA,12955.03188321701,REGULAR
AUSONIA,ETRURIA,COATA SA,4700.498293910597,REGULAR
AUSONIA,LA CARLOTA,COATA SA,12955.03188321701,REGULAR
AUSONIA,LAGUNA,COATA SA,3439.3889955443387,REGULAR
AUSONIA,P.DE OLMOS,COATA SA,13757.555982177355,REGULAR
AUSONIA,PEDRO FUNES,COATA SA,10432.81328648449,REGULAR
AUSONIA,S.VICTORIA,COATA SA,6190.90019197981,REGULAR
AUSONIA,SAN SEVERO,COATA SA,15133.31158039509,REGULAR
AUSONIA,SANTA EUFEMIA,COATA SA,9171.703988118235,REGULAR
BARRETO,CANALS,COATA SA,8369.17988915789,REGULAR
BARRETO,CRUCE LA CARLOTA,COATA SA,2522.2185967325145,REGULAR
BARRETO,LA CARLOTA,COATA SA,2522.2185967325145,REGULAR
BARRETO,P.DE OLMOS,COATA SA,4700.498293910597,REGULAR
BARRETO,SAN SEVERO,COATA SA,5617.668692722416,REGULAR
CHAZON,BARRETO,COATA SA,5159.083493316508,REGULAR
CHAZON,CANALS,COATA SA,12496.446683811095,REGULAR
CHAZON,CRUCE LA CARLOTA,COATA SA,6190.90019197981,REGULAR
CHAZON,LA CARLOTA,COATA SA,6190.90019197981,REGULAR
CHAZON,P.DE OLMOS,COATA SA,7452.0094903460695,REGULAR
CHAZON,PEDRO FUNES,COATA SA,3554.0352953958163,REGULAR
CHAZON,SAN SEVERO,COATA SA,8369.17988915789,REGULAR
CHAZON,SANTA EUFEMIA,COATA SA,2522.2185967325145,REGULAR
CORDOBA,AUSONIA,COATA SA,22126.735871335244,REGULAR
CORDOBA,BARRETO,COATA SA,31527.732459156436,REGULAR
CORDOBA,CANALS,COATA SA,38865.09564965101,REGULAR
CORDOBA,CHAZON,COATA SA,27744.404564057662,REGULAR
CORDOBA,CRUCE LA CARLOTA,COATA SA,32903.48805737416,REGULAR
CORDOBA,ETRURIA,COATA SA,25566.124866879578,REGULAR
CORDOBA,LA CARLOTA,COATA SA,32903.48805737416,REGULAR
CORDOBA,LAGUNA,COATA SA,24190.36926866185,REGULAR
CORDOBA,LAGUNA LARGA,COATA SA,6420.192791682766,REGULAR
CORDOBA,OLIVA,COATA SA,12381.80038395962,REGULAR
CORDOBA,ONCATIVO,COATA SA,11235.337385444833,REGULAR
CORDOBA,P.DE OLMOS,COATA SA,35196.41405440372,REGULAR
CORDOBA,PEDRO FUNES,COATA SA,30725.2083601961,REGULAR
CORDOBA,S.VICTORIA,COATA SA,27285.819364651747,REGULAR
CORDOBA,SAN SEVERO,COATA SA,36457.52335277,REGULAR
CORDOBA,SANABRIA,COATA SA,19948.456174157156,REGULAR
CORDOBA,SANTA EUFEMIA,COATA SA,29120.160162275406,REGULAR
CORDOBA,VILLA MARIA,COATA SA,19833.809874305683,REGULAR
CORDOBA,VILLA NUEVA,COATA SA,18916.63947549386,REGULAR
CRUCE LA CARLOTA,CANALS,COATA SA,7452.0094903460695,REGULAR
CRUCE LA CARLOTA,P.DE OLMOS,COATA SA,3439.3889955443387,REGULAR
CRUCE LA CARLOTA,SAN SEVERO,COATA SA,4700.498293910597,REGULAR
ETRURIA,BARRETO,COATA SA,7452.0094903460695,REGULAR
ETRURIA,CANALS,COATA SA,13757.555982177355,REGULAR
ETRURIA,CHAZON,COATA SA,3439.3889955443387,REGULAR
ETRURIA,CRUCE LA CARLOTA,COATA SA,9171.703988118235,REGULAR
ETRURIA,LA CARLOTA,COATA SA,9171.703988118235,REGULAR
ETRURIA,P.DE OLMOS,COATA SA,10432.81328648449,REGULAR
ETRURIA,PEDRO FUNES,COATA SA,6190.90019197981,REGULAR
ETRURIA,S.VICTORIA,COATA SA,2636.8648965839934,REGULAR
ETRURIA,SAN SEVERO,COATA SA,11693.922584850756,REGULAR
ETRURIA,SANTA EUFEMIA,COATA SA,5159.083493316508,REGULAR
LA CARLOTA,CANALS,COATA SA,7452.0094903460695,REGULAR
LA CARLOTA,P.DE OLMOS,COATA SA,3439.3889955443387,REGULAR
LA CARLOTA,SAN SEVERO,COATA SA,4700.498293910597,REGULAR
LAGUNA,BARRETO,COATA SA,8369.17988915789,REGULAR
LAGUNA,CANALS,COATA SA,15477.250479949527,REGULAR
LAGUNA,CHAZON,COATA SA,4700.498293910597,REGULAR
LAGUNA,CRUCE LA CARLOTA,COATA SA,9400.996587821193,REGULAR
LAGUNA,ETRURIA,COATA SA,3783.3278950987724,REGULAR
LAGUNA,LA CARLOTA,COATA SA,9400.996587821193,REGULAR
LAGUNA,P.DE OLMOS,COATA SA,12496.446683811095,REGULAR
LAGUNA,PEDRO FUNES,COATA SA,7910.594689751979,REGULAR
LAGUNA,S.VICTORIA,COATA SA,4241.9130945046845,REGULAR
LAGUNA,SAN SEVERO,COATA SA,12955.03188321701,REGULAR
LAGUNA,SANTA EUFEMIA,COATA SA,6649.4853913857205,REGULAR
LAGUNA LARGA,AUSONIA,COATA SA,15133.31158039509,REGULAR
LAGUNA LARGA,BARRETO,COATA SA,24190.36926866185,REGULAR
LAGUNA LARGA,CANALS,COATA SA,30725.2083601961,REGULAR
LAGUNA LARGA,CHAZON,COATA SA,20636.33397326603,REGULAR
LAGUNA LARGA,CRUCE LA CARLOTA,COATA SA,25222.185967325157,REGULAR
LAGUNA LARGA,ETRURIA,COATA SA,19031.28577534534,REGULAR
LAGUNA LARGA,LA CARLOTA,COATA SA,25222.185967325157,REGULAR
LAGUNA LARGA,LAGUNA,COATA SA,17311.591277573174,REGULAR
LAGUNA LARGA,OLIVA,COATA SA,6420.192791682766,REGULAR
LAGUNA LARGA,ONCATIVO,COATA SA,4241.9130945046845,REGULAR
LAGUNA LARGA,P.DE OLMOS,COATA SA,26827.234165245845,REGULAR
LAGUNA LARGA,PEDRO FUNES,COATA SA,22929.25997029559,REGULAR
LAGUNA LARGA,S.VICTORIA,COATA SA,19948.456174157156,REGULAR
LAGUNA LARGA,SAN SEVERO,COATA SA,27285.819364651747,REGULAR
LAGUNA LARGA,SANABRIA,COATA SA,13298.970782771441,REGULAR
LAGUNA LARGA,SANTA EUFEMIA,COATA SA,22126.735871335244,REGULAR
LAGUNA LARGA,VILLA MARIA,COATA SA,12267.154084108144,REGULAR
LAGUNA LARGA,VILLA NUEVA,COATA SA,12496.446683811095,REGULAR
OLIVA,AUSONIA,COATA SA,10432.81328648449,REGULAR
OLIVA,BARRETO,COATA SA,22814.613670444116,REGULAR
OLIVA,CANALS,COATA SA,27744.404564057662,REGULAR
OLIVA,CHAZON,COATA SA,18916.63947549386,REGULAR
OLIVA,CRUCE LA CARLOTA,COATA SA,23502.49146955298,REGULAR
OLIVA,ETRURIA,COATA SA,15133.31158039509,REGULAR
OLIVA,LA CARLOTA,COATA SA,23502.49146955298,REGULAR
OLIVA,LAGUNA,COATA SA,12496.446683811095,REGULAR
OLIVA,P.DE OLMOS,COATA SA,24190.36926866185,REGULAR
OLIVA,PEDRO FUNES,COATA SA,20750.98027311751,REGULAR
OLIVA,S.VICTORIA,COATA SA,17884.82277683056,REGULAR
OLIVA,SAN SEVERO,COATA SA,24534.30816821629,REGULAR
OLIVA,SANABRIA,COATA SA,8942.41138841528,REGULAR
OLIVA,SANTA EUFEMIA,COATA SA,20636.33397326603,REGULAR
OLIVA,VILLA MARIA,COATA SA,7910.594689751979,REGULAR
OLIVA,VILLA NUEVA,COATA SA,8369.17988915789,REGULAR
ONCATIVO,AUSONIA,COATA SA,12496.446683811095,REGULAR
ONCATIVO,BARRETO,COATA SA,22929.25997029559,REGULAR
ONCATIVO,Canals,COATA SA,30037.33056108722,REGULAR
ONCATIVO,CANALS,COATA SA,30037.33056108722,REGULAR
ONCATIVO,CHAZON,COATA SA,19489.870974751255,REGULAR
ONCATIVO,CRUCE LA CARLOTA,COATA SA,24534.30816821629,REGULAR
ONCATIVO,ETRURIA,COATA SA,17196.94497772169,REGULAR
ONCATIVO,LA CARLOTA,COATA SA,24534.30816821629,REGULAR
ONCATIVO,LAGUNA,COATA SA,15133.31158039509,REGULAR
ONCATIVO,OLIVA,COATA SA,4241.9130945046845,REGULAR
ONCATIVO,P.DE OLMOS,COATA SA,24648.954468067754,REGULAR
ONCATIVO,PEDRO FUNES,COATA SA,22126.735871335244,REGULAR
ONCATIVO,S.VICTORIA,COATA SA,18916.63947549386,REGULAR
ONCATIVO,SAN SEVERO,COATA SA,26827.234165245845,REGULAR
ONCATIVO,SANABRIA,COATA SA,11235.337385444833,REGULAR
ONCATIVO,SANTA EUFEMIA,COATA SA,20750.98027311751,REGULAR
ONCATIVO,VILLA MARIA,COATA SA,10432.81328648449,REGULAR
ONCATIVO,VILLA NUEVA,COATA SA,10432.81328648449,REGULAR
P.DE OLMOS,CANALS,COATA SA,4700.498293910597,REGULAR
P.DE OLMOS,SAN SEVERO,COATA SA,2522.2185967325145,REGULAR
PEDRO FUNES,BARRETO,COATA SA,2522.2185967325145,REGULAR
PEDRO FUNES,CANALS,COATA SA,9400.996587821193,REGULAR
PEDRO FUNES,CRUCE LA CARLOTA,COATA SA,4241.9130945046845,REGULAR
PEDRO FUNES,LA CARLOTA,COATA SA,4241.9130945046845,REGULAR
PEDRO FUNES,P.DE OLMOS,COATA SA,6190.90019197981,REGULAR
PEDRO FUNES,SAN SEVERO,COATA SA,7452.0094903460695,REGULAR
S.VICTORIA,BARRETO,COATA SA,6190.90019197981,REGULAR
S.VICTORIA,CANALS,COATA SA,12496.446683811095,REGULAR
S.VICTORIA,CHAZON,COATA SA,2522.2185967325145,REGULAR
S.VICTORIA,CRUCE LA CARLOTA,COATA SA,7910.594689751979,REGULAR
S.VICTORIA,LA CARLOTA,COATA SA,7910.594689751979,REGULAR
S.VICTORIA,P.DE OLMOS,COATA SA,8942.41138841528,REGULAR
S.VICTORIA,PEDRO FUNES,COATA SA,5159.083493316508,REGULAR
S.VICTORIA,SAN SEVERO,COATA SA,9400.996587821193,REGULAR
S.VICTORIA,SANTA EUFEMIA,COATA SA,3554.0352953958163,REGULAR
SAN SEVERO,CANALS,COATA SA,3554.0352953958163,REGULAR
SANABRIA,AUSONIA,COATA SA,3439.3889955443387,REGULAR
SANABRIA,BARRETO,COATA SA,13069.678183068487,REGULAR
SANABRIA,Canals,COATA SA,19031.28577534534,REGULAR
SANABRIA,CANALS,COATA SA,19031.28577534534,REGULAR
SANABRIA,CHAZON,COATA SA,8369.17988915789,REGULAR
SANABRIA,CRUCE LA CARLOTA,COATA SA,14330.78748143474,REGULAR
SANABRIA,ETRURIA,COATA SA,6190.90019197981,REGULAR
SANABRIA,LA CARLOTA,COATA SA,14330.78748143474,REGULAR
SANABRIA,LAGUNA,COATA SA,4700.498293910597,REGULAR
SANABRIA,P.DE OLMOS,COATA SA,16165.128279058394,REGULAR
SANABRIA,PEDRO FUNES,COATA SA,12496.446683811095,REGULAR
SANABRIA,S.VICTORIA,COATA SA,7910.594689751979,REGULAR
SANABRIA,SAN SEVERO,COATA SA,16509.067178612826,REGULAR
SANABRIA,SANTA EUFEMIA,COATA SA,11235.337385444833,REGULAR
SANTA EUFEMIA,BARRETO,COATA SA,3439.3889955443387,REGULAR
SANTA EUFEMIA,CANALS,COATA SA,10432.81328648449,REGULAR
SANTA EUFEMIA,CRUCE LA CARLOTA,COATA SA,4700.498293910597,REGULAR
SANTA EUFEMIA,LA CARLOTA,COATA SA,4700.498293910597,REGULAR
SANTA EUFEMIA,P.DE OLMOS,COATA SA,7452.0094903460695,REGULAR
SANTA EUFEMIA,PEDRO FUNES,COATA SA,2522.2185967325145,REGULAR
SANTA EUFEMIA,SAN SEVERO,COATA SA,8369.17988915789,REGULAR
VILLA MARIA,AUSONIA,COATA SA,4700.498293910597,REGULAR
VILLA MARIA,BARRETO,COATA SA,15133.31158039509,REGULAR
VILLA MARIA,Canals,COATA SA,20636.33397326603,REGULAR
VILLA MARIA,CANALS,COATA SA,20636.33397326603,REGULAR
VILLA MARIA,CHAZON,COATA SA,10432.81328648449,REGULAR
VILLA MARIA,CRUCE LA CARLOTA,COATA SA,16165.128279058394,REGULAR
VILLA MARIA,ETRURIA,COATA SA,8369.17988915789,REGULAR
VILLA MARIA,LA CARLOTA,COATA SA,16165.128279058394,REGULAR
VILLA MARIA,LAGUNA,COATA SA,6190.90019197981,REGULAR
VILLA MARIA,P.DE OLMOS,COATA SA,17426.23757742465,REGULAR
VILLA MARIA,PEDRO FUNES,COATA SA,13757.555982177355,REGULAR
VILLA MARIA,S.VICTORIA,COATA SA,9171.703988118235,REGULAR
VILLA MARIA,SAN SEVERO,COATA SA,18916.63947549386,REGULAR
VILLA MARIA,SANABRIA,COATA SA,3439.3889955443387,REGULAR
VILLA MARIA,SANTA EUFEMIA,COATA SA,12496.446683811095,REGULAR
VILLA MARIA,VILLA NUEVA,COATA SA,2522.2185967325145,REGULAR
VILLA NUEVA,AUSONIA,COATA SA,4241.9130945046845,REGULAR
VILLA NUEVA,BARRETO,COATA SA,14330.78748143474,REGULAR
VILLA NUEVA,Canals,COATA SA,20636.33397326603,REGULAR
VILLA NUEVA,CANALS,COATA SA,20636.33397326603,REGULAR
VILLA NUEVA,CHAZON,COATA SA,9400.996587821193,REGULAR
VILLA NUEVA,CRUCE LA CARLOTA,COATA SA,15477.250479949527,REGULAR
VILLA NUEVA,ETRURIA,COATA SA,7910.594689751979,REGULAR
VILLA NUEVA,LA CARLOTA,COATA SA,15477.250479949527,REGULAR
VILLA NUEVA,LAGUNA,COATA SA,5617.668692722416,REGULAR
VILLA NUEVA,P.DE OLMOS,COATA SA,17426.23757742465,REGULAR
VILLA NUEVA,PEDRO FUNES,COATA SA,13069.678183068487,REGULAR
VILLA NUEVA,S.VICTORIA,COATA SA,9171.703988118235,REGULAR
VILLA NUEVA,SAN SEVERO,COATA SA,18114.115376533515,REGULAR
VILLA NUEVA,SANABRIA,COATA SA,2522.2185967325145,REGULAR
VILLA NUEVA,SANTA EUFEMIA,COATA SA,11693.922584850756,REGULAR
AUSONIA,CHAZON,COATA SA,6649.4853913857205,REGULAR
AUSONIA,ETRURIA,COATA SA,4700.498293910597,REGULAR
AUSONIA,LAGUNA,COATA SA,3439.3889955443387,REGULAR
AUSONIA,S.VICTORIA,COATA SA,6190.90019197981,REGULAR
CORDOBA,AUSONIA,COATA SA,22126.735871335244,REGULAR
CORDOBA,CHAZON,COATA SA,27744.404564057662,REGULAR
CORDOBA,ETRURIA,COATA SA,25566.124866879578,REGULAR
CORDOBA,FERREYRA,COATA SA,2063.6333973266032,REGULAR
CORDOBA,JAMES CRAIK,COATA SA,14330.78748143474,REGULAR
CORDOBA,KILOMETRO 80 RUTA 9,COATA SA,2980.803796138427,REGULAR
CORDOBA,LAGUNA,COATA SA,24190.36926866185,REGULAR
CORDOBA,LAGUNA LARGA,COATA SA,6420.192791682766,REGULAR
CORDOBA,MANFREDI,COATA SA,8942.41138841528,REGULAR
CORDOBA,OLIVA,COATA SA,12381.80038395962,REGULAR
CORDOBA,ONCATIVO,COATA SA,11235.337385444833,REGULAR
CORDOBA,PILAR,COATA SA,5503.022392870942,REGULAR
CORDOBA,RIO SEGUNDO,COATA SA,4700.498293910597,REGULAR
CORDOBA,S.VICTORIA,COATA SA,27285.819364651747,REGULAR
CORDOBA,SANABRIA,COATA SA,19948.456174157156,REGULAR
CORDOBA,TIO PUJIO,COATA SA,16509.067178612826,REGULAR
CORDOBA,TOLEDO,COATA SA,3554.0352953958163,REGULAR
CORDOBA,VILLA MARIA,COATA SA,18916.63947549386,REGULAR
CORDOBA,VILLA NUEVA,COATA SA,19031.28577534534,REGULAR
ETRURIA,CHAZON,COATA SA,3439.3889955443387,REGULAR
ETRURIA,S.VICTORIA,COATA SA,2636.8648965839934,REGULAR
FERREYRA,AUSONIA,COATA SA,20636.33397326603,REGULAR
FERREYRA,CHAZON,COATA SA,26024.710066285497,REGULAR
FERREYRA,ETRURIA,COATA SA,24534.30816821629,REGULAR
FERREYRA,JAMES CRAIK,COATA SA,12955.03188321701,REGULAR
FERREYRA,KILOMETRO 80 RUTA 9,COATA SA,2063.6333973266032,REGULAR
FERREYRA,LAGUNA,COATA SA,22814.613670444116,REGULAR
FERREYRA,LAGUNA LARGA,COATA SA,5273.729793167987,REGULAR
FERREYRA,MANFREDI,COATA SA,7910.594689751979,REGULAR
FERREYRA,OLIVA,COATA SA,11235.337385444833,REGULAR
FERREYRA,ONCATIVO,COATA SA,8942.41138841528,REGULAR
FERREYRA,PILAR,COATA SA,4241.9130945046845,REGULAR
FERREYRA,RIO SEGUNDO,COATA SA,3783.3278950987724,REGULAR
FERREYRA,S.VICTORIA,COATA SA,25566.124866879578,REGULAR
FERREYRA,SANABRIA,COATA SA,19489.870974751255,REGULAR
FERREYRA,TIO PUJIO,COATA SA,15133.31158039509,REGULAR
FERREYRA,TOLEDO,COATA SA,2292.925997029559,REGULAR
FERREYRA,VILLA MARIA,COATA SA,17311.591277573174,REGULAR
FERREYRA,VILLA NUEVA,COATA SA,18114.115376533515,REGULAR
JAMES CRAIK,AUSONIA,COATA SA,7910.594689751979,REGULAR
JAMES CRAIK,CHAZON,COATA SA,15133.31158039509,REGULAR
JAMES CRAIK,ETRURIA,COATA SA,12496.446683811095,REGULAR
JAMES CRAIK,LAGUNA,COATA SA,10432.81328648449,REGULAR
JAMES CRAIK,S.VICTORIA,COATA SA,13757.555982177355,REGULAR
JAMES CRAIK,SANABRIA,COATA SA,6649.4853913857205,REGULAR
JAMES CRAIK,TIO PUJIO,COATA SA,3439.3889955443387,REGULAR
JAMES CRAIK,VILLA MARIA,COATA SA,5617.668692722416,REGULAR
JAMES CRAIK,VILLA NUEVA,COATA SA,6190.90019197981,REGULAR
KILOMETRO 80 RUTA 9,AUSONIA,COATA SA,19833.809874305683,REGULAR
KILOMETRO 80 RUTA 9,CHAZON,COATA SA,25222.185967325157,REGULAR
KILOMETRO 80 RUTA 9,ETRURIA,COATA SA,22929.25997029559,REGULAR
KILOMETRO 80 RUTA 9,JAMES CRAIK,COATA SA,12496.446683811095,REGULAR
KILOMETRO 80 RUTA 9,LAGUNA,COATA SA,21209.56547252342,REGULAR
KILOMETRO 80 RUTA 9,LAGUNA LARGA,COATA SA,4471.20569420764,REGULAR
KILOMETRO 80 RUTA 9,MANFREDI,COATA SA,6190.90019197981,REGULAR
KILOMETRO 80 RUTA 9,OLIVA,COATA SA,10432.81328648449,REGULAR
KILOMETRO 80 RUTA 9,ONCATIVO,COATA SA,7910.594689751979,REGULAR
KILOMETRO 80 RUTA 9,PILAR,COATA SA,3095.450095989905,REGULAR
KILOMETRO 80 RUTA 9,RIO SEGUNDO,COATA SA,2636.8648965839934,REGULAR
KILOMETRO 80 RUTA 9,S.VICTORIA,COATA SA,24534.30816821629,REGULAR
KILOMETRO 80 RUTA 9,SANABRIA,COATA SA,17884.82277683056,REGULAR
KILOMETRO 80 RUTA 9,TIO PUJIO,COATA SA,13298.970782771441,REGULAR
KILOMETRO 80 RUTA 9,TOLEDO,COATA SA,2063.6333973266032,REGULAR
KILOMETRO 80 RUTA 9,VILLA MARIA,COATA SA,15133.31158039509,REGULAR
KILOMETRO 80 RUTA 9,VILLA NUEVA,COATA SA,17196.94497772169,REGULAR
LAGUNA,CHAZON,COATA SA,4700.498293910597,REGULAR
LAGUNA,ETRURIA,COATA SA,3783.3278950987724,REGULAR
LAGUNA,S.VICTORIA,COATA SA,4241.9130945046845,REGULAR
LAGUNA LARGA,AUSONIA,COATA SA,15133.31158039509,REGULAR
LAGUNA LARGA,CHAZON,COATA SA,20636.33397326603,REGULAR
LAGUNA LARGA,ETRURIA,COATA SA,19031.28577534534,REGULAR
LAGUNA LARGA,JAMES CRAIK,COATA SA,7452.0094903460695,REGULAR
LAGUNA LARGA,LAGUNA,COATA SA,17311.591277573174,REGULAR
LAGUNA LARGA,MANFREDI,COATA SA,2522.2185967325145,REGULAR
LAGUNA LARGA,OLIVA,COATA SA,6420.192791682766,REGULAR
LAGUNA LARGA,ONCATIVO,COATA SA,4241.9130945046845,REGULAR
LAGUNA LARGA,S.VICTORIA,COATA SA,19948.456174157156,REGULAR
LAGUNA LARGA,SANABRIA,COATA SA,13298.970782771441,REGULAR
LAGUNA LARGA,TIO PUJIO,COATA SA,8942.41138841528,REGULAR
LAGUNA LARGA,VILLA MARIA,COATA SA,12267.154084108144,REGULAR
LAGUNA LARGA,VILLA NUEVA,COATA SA,12496.446683811095,REGULAR
MANFREDI,AUSONIA,COATA SA,15133.31158039509,REGULAR
MANFREDI,CHAZON,COATA SA,19833.809874305683,REGULAR
MANFREDI,ETRURIA,COATA SA,17884.82277683056,REGULAR
MANFREDI,JAMES CRAIK,COATA SA,6190.90019197981,REGULAR
MANFREDI,LAGUNA,COATA SA,16509.067178612826,REGULAR
MANFREDI,OLIVA,COATA SA,4700.498293910597,REGULAR
MANFREDI,ONCATIVO,COATA SA,2522.2185967325145,REGULAR
MANFREDI,S.VICTORIA,COATA SA,19489.870974751255,REGULAR
MANFREDI,SANABRIA,COATA SA,11693.922584850756,REGULAR
MANFREDI,TIO PUJIO,COATA SA,8369.17988915789,REGULAR
MANFREDI,VILLA MARIA,COATA SA,11235.337385444833,REGULAR
MANFREDI,VILLA NUEVA,COATA SA,11349.983685296318,REGULAR
OLIVA,AUSONIA,COATA SA,10432.81328648449,REGULAR
OLIVA,CHAZON,COATA SA,18916.63947549386,REGULAR
OLIVA,ETRURIA,COATA SA,15133.31158039509,REGULAR
OLIVA,JAMES CRAIK,COATA SA,3439.3889955443387,REGULAR
OLIVA,LAGUNA,COATA SA,12496.446683811095,REGULAR
OLIVA,S.VICTORIA,COATA SA,17884.82277683056,REGULAR
OLIVA,SANABRIA,COATA SA,8942.41138841528,REGULAR
OLIVA,TIO PUJIO,COATA SA,5159.083493316508,REGULAR
OLIVA,VILLA MARIA,COATA SA,7910.594689751979,REGULAR
OLIVA,VILLA NUEVA,COATA SA,8369.17988915789,REGULAR
ONCATIVO,AUSONIA,COATA SA,12496.446683811095,REGULAR
ONCATIVO,CHAZON,COATA SA,19489.870974751255,REGULAR
ONCATIVO,ETRURIA,COATA SA,17196.94497772169,REGULAR
ONCATIVO,JAMES CRAIK,COATA SA,5617.668692722416,REGULAR
ONCATIVO,LAGUNA,COATA SA,15133.31158039509,REGULAR
ONCATIVO,OLIVA,COATA SA,4241.9130945046845,REGULAR
ONCATIVO,S.VICTORIA,COATA SA,18916.63947549386,REGULAR
ONCATIVO,SANABRIA,COATA SA,11235.337385444833,REGULAR
ONCATIVO,TIO PUJIO,COATA SA,7452.0094903460695,REGULAR
ONCATIVO,VILLA MARIA,COATA SA,10432.81328648449,REGULAR
ONCATIVO,VILLA NUEVA,COATA SA,10432.81328648449,REGULAR
PILAR,AUSONIA,COATA SA,17311.591277573174,REGULAR
PILAR,CHAZON,COATA SA,22814.613670444116,REGULAR
PILAR,ETRURIA,COATA SA,20636.33397326603,REGULAR
PILAR,JAMES CRAIK,COATA SA,9171.703988118235,REGULAR
PILAR,LAGUNA,COATA SA,19031.28577534534,REGULAR
PILAR,LAGUNA LARGA,COATA SA,2178.2796971780813,REGULAR
PILAR,MANFREDI,COATA SA,3554.0352953958163,REGULAR
PILAR,OLIVA,COATA SA,7452.0094903460695,REGULAR
PILAR,ONCATIVO,COATA SA,5159.083493316508,REGULAR
